image_urls,brand_names,descriptions,type
https://cdn-images.farfetch-contents.com/21/38/77/86/21387786_51456217_480.jpg,b+ab,single-breasted tweed skirt suit,Tailoring
https://cdn-images.farfetch-contents.com/17/81/18/90/17811890_37689831_480.jpg,Dsquared2,wide-leg two-piece suit,Tailoring
https://cdn-images.farfetch-contents.com/21/31/52/98/21315298_51346795_480.jpg,Kiton,single-breasted virgin-wool suit,Tailoring
https://cdn-images.farfetch-contents.com/21/24/93/80/21249380_51269728_480.jpg,Eleventy,striped single-breasted suit,Tailoring
https://cdn-images.farfetch-contents.com/11/70/70/36/11707036_32594837_480.jpg,Dolce & Gabbana,bee appliqué suit ,Tailoring
https://cdn-images.farfetch-contents.com/19/17/95/04/19179504_42608139_480.jpg,Alexander McQueen,slashed harness wool jacket,Tailoring
https://cdn-images.farfetch-contents.com/16/74/93/72/16749372_35278675_480.jpg,Mônot,cut-out maxi skirt,Tailoring
https://cdn-images.farfetch-contents.com/20/26/03/38/20260338_50294141_480.jpg,MM6 Maison Margiela,asymmetric tailored blazer,Tailoring
https://cdn-images.farfetch-contents.com/20/89/39/41/20893941_50880381_480.jpg,Tagliatore,houndstooth double-breasted trouser suit,Tailoring
https://cdn-images.farfetch-contents.com/19/78/81/75/19788175_44474303_480.jpg,Marine Serre,Moonogram-flocked mesh top,Tailoring
https://cdn-images.farfetch-contents.com/20/26/63/40/20266340_50580837_480.jpg,Diesel,T-Angie logo-cut stretch-cotton T-shirt,Tailoring
https://cdn-images.farfetch-contents.com/17/96/04/93/17960493_40274954_480.jpg,AMI Paris,Ami de Coeur roll-neck jumper,Tailoring
https://cdn-images.farfetch-contents.com/14/94/48/58/14944858_26000441_480.jpg,Comme Des Garçons Play,logo embroidered buttoned cardigan ,Tailoring
https://cdn-images.farfetch-contents.com/20/26/62/40/20266240_50608865_480.jpg,Diesel,T-Angie cut-out logo T-shirt,Tailoring
https://cdn-images.farfetch-contents.com/19/97/71/77/19977177_51337125_480.jpg,Woolrich,asymmetric checked midi skirt,Tailoring
https://cdn-images.farfetch-contents.com/11/17/21/60/11172160_11705374_480.jpg,Comme Des Garçons Play,embroidered heart cardigan,Tailoring
https://cdn-images.farfetch-contents.com/17/37/91/55/17379155_37760716_480.jpg,Diesel,logo-plaque cut-out bandeau top,Tailoring
https://cdn-images.farfetch-contents.com/11/18/04/09/11180409_5639724_480.jpg,Comme Des Garçons Play,embroidered heart cardigan,Tailoring
https://cdn-images.farfetch-contents.com/18/20/39/60/18203960_40511818_480.jpg,Diesel,M-Areesa logo-embroidered jumper,Tailoring
https://cdn-images.farfetch-contents.com/16/78/11/07/16781107_33191927_480.jpg,Alexander Wang,high neck logo top,Tailoring
https://cdn-images.farfetch-contents.com/14/72/84/86/14728486_23958024_480.jpg,Comme Des Garçons Play,long sleeve logo cardigan,Tailoring
