image_urls,brand_names,descriptions,type,event
https://cdn-images.farfetch-contents.com/19/71/26/46/19712646_44056374_480.jpg ,Prada,off-shoulder cotton top dress,top,meeting
https://cdn-images.farfetch-contents.com/18/39/35/98/18393598_39585223_480.jpg ,Prada,zip-up gabardine top,top,meeting
https://cdn-images.farfetch-contents.com/19/73/73/18/19737318_44132456_480.jpg ,Prada,gingham check-pattern top,top,meeting
https://cdn-images.farfetch-contents.com/19/73/72/95/19737295_44134463_480.jpg ,Prada,logo patch long-sleeve top ,top,meeting
https://cdn-images.farfetch-contents.com/19/44/53/51/19445351_43272409_480.jpg ,Prada,regenerated nylon short-sleeved top,top,meeting
https://cdn-images.farfetch-contents.com/18/09/96/60/18099660_40080669_480.jpg ,Prada,triangle-logo silk top,top,meeting
https://cdn-images.farfetch-contents.com/20/11/53/05/20115305_45290025_480.jpg ,Prada,pleated logo-jacquard top,top,meeting
https://cdn-images.farfetch-contents.com/20/23/61/52/20236152_50138520_480.jpg ,Burberry,Equestrian Knight short-sleeve top ,top,meeting
https://cdn-images.farfetch-contents.com/19/31/68/41/19316841_42699559_480.jpg ,Burberry,Vintage-Check cotton top,top,meeting
https://cdn-images.farfetch-contents.com/19/75/95/33/19759533_44331007_480.jpg ,Burberry,logo patch cotton top,top,meeting
https://cdn-images.farfetch-contents.com/19/31/75/64/19317564_42695476_480.jpg ,Burberry,contrast-trim checked top,top,meeting
https://cdn-images.farfetch-contents.com/19/73/72/93/19737293_44128046_480.jpg ,Prada,long-sleeve button-up top ,top,meeting
https://cdn-images.farfetch-contents.com/19/73/73/17/19737317_44134016_480.jpg ,Prada,triangle-logo gingham checked top,top,meeting
https://cdn-images.farfetch-contents.com/18/45/50/94/18455094_39674634_480.jpg ,Burberry,button-down silk top,top,meeting
https://cdn-images.farfetch-contents.com/18/47/02/01/18470201_40455032_480.jpg ,Burberry,chevron check-print button-down top,top,meeting
https://cdn-images.farfetch-contents.com/19/83/88/61/19838861_44498844_480.jpg ,Prada,cut-out detailed cotton top,top,meeting
https://cdn-images.farfetch-contents.com/19/31/81/83/19318183_42704285_480.jpg ,Burberry,EDK-embroidered silk top,top,meeting
https://cdn-images.farfetch-contents.com/19/84/59/07/19845907_44449888_480.jpg ,Prada,zip-up cotton top,top,meeting
https://cdn-images.farfetch-contents.com/18/39/51/99/18395199_39458857_480.jpg ,Prada,pointed collar silk top,top,meeting
https://cdn-images.farfetch-contents.com/20/23/42/94/20234294_50136793_480.jpg ,Burberry,EKD broderie-anglaise cotton top,top,meeting
https://cdn-images.farfetch-contents.com/20/86/91/96/20869196_50767173_480.jpg ,Burberry,Equestrian-Knight appliqué cotton top,top,meeting
https://cdn-images.farfetch-contents.com/15/34/36/01/15343601_26795772_480.jpg ,Prada,logo patch poplin top,top,meeting
https://cdn-images.farfetch-contents.com/19/73/72/94/19737294_44127632_480.jpg ,Prada,logo-patch long-sleeve top ,top,meeting
https://cdn-images.farfetch-contents.com/17/80/06/47/17800647_37437053_480.jpg ,Prada,laced-placket long-sleeve tailored top,top,meeting
https://cdn-images.farfetch-contents.com/19/78/81/75/19788175_44474303_480.jpg ,Marine Serre,Moonogram-flocked mesh top,top,meeting
https://cdn-images.farfetch-contents.com/20/26/63/40/20266340_50580837_480.jpg ,Diesel,T-Angie logo-cut stretch-cotton T-top,top,meeting
https://cdn-images.farfetch-contents.com/20/26/62/40/20266240_50608865_480.jpg ,Diesel,T-Angie cut-out logo T-top,top,meeting
https://cdn-images.farfetch-contents.com/17/37/91/55/17379155_37760716_480.jpg ,Diesel,logo-plaque cut-out bandeau top,top,meeting
https://cdn-images.farfetch-contents.com/18/84/14/97/18841497_44372304_480.jpg ,Marine Serre,Crescent Moon organic-cotton T-top,top,meeting
https://cdn-images.farfetch-contents.com/20/04/69/06/20046906_51062785_480.jpg ,Marine Serre,Regenerated Moonogram mesh top,top,meeting
https://cdn-images.farfetch-contents.com/20/05/24/33/20052433_45228720_480.jpg ,Marine Serre,Crescent Moon-print top,top,meeting
https://cdn-images.farfetch-contents.com/16/78/11/07/16781107_33191927_480.jpg ,Alexander Wang,high neck logo top,top,meeting
https://cdn-images.farfetch-contents.com/18/87/76/02/18877602_41049010_480.jpg ,Marine Serre,Crescent Moon-print T-top,top,meeting
https://cdn-images.farfetch-contents.com/18/08/33/92/18083392_38394946_480.jpg ,Marine Serre,Crescent Moon-print jersey top,top,meeting
https://cdn-images.farfetch-contents.com/14/00/57/02/14005702_18214298_480.jpg ,Comme Des Garçons Play,Heart patch T-top,top,meeting
https://cdn-images.farfetch-contents.com/14/94/49/70/14944970_26134825_480.jpg ,Comme Des Garçons Play,logo-patch T-top,top,meeting
