image_urls,brand_names,descriptions,event,type
https://cdn-images.farfetch-contents.com/15/36/57/05/15365705_28954859_480.jpg ,Gucci,logo-jacquard blazer,meeting,jacket
https://cdn-images.farfetch-contents.com/20/26/03/37/20260337_50284665_480.jpg ,MM6 Maison Margiela,asymmetric tailored blazer,meeting,jacket
https://cdn-images.farfetch-contents.com/17/56/37/47/17563747_37943943_480.jpg ,Aleksandre Akhalkatsishvili,single-breasted tailored blazer,meeting,jacket
https://cdn-images.farfetch-contents.com/20/11/28/87/20112887_45318033_480.jpg ,Balmain,sequin-embellished double-breasted jacket,meeting,jacket
https://cdn-images.farfetch-contents.com/21/24/93/80/21249380_51269728_480.jpg ,Eleventy,striped single-breasted suit,meeting,jacket
https://cdn-images.farfetch-contents.com/20/26/03/38/20260338_50294141_480.jpg ,MM6 Maison Margiela,asymmetric tailored blazer,meeting,jacket
https://cdn-images.farfetch-contents.com/21/24/85/51/21248551_51269270_480.jpg ,Eleventy,striped single-breasted suit,meeting,jacket
https://cdn-images.farfetch-contents.com/20/72/26/34/20722634_51294628_480.jpg ,Anna Quan,double-breasted wool suit jacket,meeting,jacket
https://cdn-images.farfetch-contents.com/19/62/69/11/19626911_45031398_480.jpg ,Anna Quan,notched-lapels single-breasted suit jacket,meeting,jacket
https://cdn-images.farfetch-contents.com/12/10/44/54/12104454_10125686_480.jpg ,Thom Browne,grosgrain-tipping single-breasted sport blazer,meeting,jacket
https://cdn-images.farfetch-contents.com/20/72/26/16/20722616_50855155_480.jpg ,Anna Quan,Alessandra double-breasted blazer,meeting,jacket
https://cdn-images.farfetch-contents.com/19/77/56/13/19775613_44221752_480.jpg ,Miu Miu,Single-breasted radzimir vest,meeting,jacket
https://cdn-images.farfetch-contents.com/19/18/00/15/19180015_42608158_480.jpg ,Alexander McQueen,eyelet-embellished wool jacket,meeting,jacket
https://cdn-images.farfetch-contents.com/19/12/75/42/19127542_42161102_480.jpg ,Lanvin,single-breasted tailored jacket,meeting,jacket
https://cdn-images.farfetch-contents.com/20/13/36/92/20133692_50354443_480.jpg ,RTA,single-breasted long-sleeved blazer,meeting,jacket
https://cdn-images.farfetch-contents.com/19/58/71/38/19587138_44682601_480.jpg ,Lemaire,checked double-breasted blazer,meeting,jacket
https://cdn-images.farfetch-contents.com/16/67/97/93/16679793_36580136_480.jpg ,Dion Lee,buckled cropped jacket,meeting,jacket
https://cdn-images.farfetch-contents.com/19/89/93/75/19899375_50134660_480.jpg ,Rebecca Vallance,Carine tweed tailored trousers,meeting,jacket
https://cdn-images.farfetch-contents.com/19/67/23/21/19672321_44066509_480.jpg ,Dsquared2,tailored single-breasted suit,meeting,jacket
https://cdn-images.farfetch-contents.com/21/38/86/16/21388616_51596442_480.jpg ,b+ab,single-breasted tweed skirt suit,meeting,jacket
https://cdn-images.farfetch-contents.com/21/38/86/25/21388625_51455807_480.jpg ,b+ab,single-breasted tweed skirt suit,meeting,jacket
https://cdn-images.farfetch-contents.com/19/90/00/11/19900011_50135186_480.jpg ,Rebecca Vallance,Carine tweed single-breasted blazer,meeting,jacket
https://cdn-images.farfetch-contents.com/21/38/86/16/21388616_51596442_480.jpg ,b+ab,single-breasted tweed skirt suit,meeting,whole
https://cdn-images.farfetch-contents.com/21/28/49/72/21284972_51279350_480.jpg ,Self-Portrait,bouclé chiffon midi dress,meeting,whole
https://cdn-images.farfetch-contents.com/21/38/86/25/21388625_51455807_480.jpg ,b+ab,single-breasted tweed skirt suit,meeting,whole
https://cdn-images.farfetch-contents.com/16/87/11/81/16871181_33653251_480.jpg ,Saiid Kobeisy,bead-detail skirt suit,meeting,whole
https://cdn-images.farfetch-contents.com/21/48/39/43/21483943_51600016_480.jpg ,b+ab,cotton-blend skirt suit ,meeting,whole
https://cdn-images.farfetch-contents.com/21/35/65/46/21356546_51371560_480.jpg ,Self-Portrait,houndstooth-check bouclé skirt suit,meeting,whole
https://cdn-images.farfetch-contents.com/21/38/77/86/21387786_51456217_480.jpg ,b+ab,single-breasted tweed skirt suit,meeting,whole
https://cdn-images.farfetch-contents.com/21/48/63/36/21486336_51599190_480.jpg ,b+ab,cotton-blend skirt suit ,meeting,whole
https://cdn-images.farfetch-contents.com/16/74/93/72/16749372_35278675_480.jpg ,Mônot,cut-out maxi skirt,meeting,whole
https://cdn-images.farfetch-contents.com/21/82/81/14/21828114_51764951_480.jpg ,b+ab,checked buttoned suit skirt ,meeting,whole
https://cdn-images.farfetch-contents.com/19/89/93/75/19899375_50134660_480.jpg ,Rebecca Vallance,Carine tweed tailored trousers,meeting,whole
https://cdn-images.farfetch-contents.com/19/67/23/21/19672321_44066509_480.jpg ,Dsquared2,tailored single-breasted suit,meeting,whole
https://cdn-images.farfetch-contents.com/21/38/86/16/21388616_51596442_480.jpg ,b+ab,single-breasted tweed skirt suit,meeting,whole
https://cdn-images.farfetch-contents.com/21/38/86/25/21388625_51455807_480.jpg ,b+ab,single-breasted tweed skirt suit,meeting,whole
https://cdn-images.farfetch-contents.com/20/87/49/37/20874937_51308304_480.jpg ,Valentino Garavani,contrast-lapel double-breasted blazer,night-out,jacket
https://cdn-images.farfetch-contents.com/19/94/85/84/19948584_50764251_480.jpg ,Jacquemus,La Veste Bahia cropped blazer,night-out,jacket
https://cdn-images.farfetch-contents.com/21/74/80/76/21748076_51635363_480.jpg ,Oscar de la Renta,Tiger chenille jacquard minidress,night-out,whole
https://cdn-images.farfetch-contents.com/21/00/81/72/21008172_51108523_480.jpg ,Vivienne Westwood,leopard-print draped strapless minidress,night-out,whole
https://cdn-images.farfetch-contents.com/20/24/14/71/20241471_51355157_480.jpg ,Missoni,striped metallic mini dress,night-out,whole
https://cdn-images.farfetch-contents.com/20/93/50/69/20935069_51259982_480.jpg ,Versace,Barocco-print slip minidress,night-out,whole
https://cdn-images.farfetch-contents.com/19/82/63/49/19826349_51326297_480.jpg ,GAUGE81,Punta tulle-panel midi dress,night-out,whole
https://cdn-images.farfetch-contents.com/20/09/62/49/20096249_51075480_480.jpg ,Maria Lucia Hohan,Janette plissé strapless dress,night-out,whole
https://cdn-images.farfetch-contents.com/21/10/10/33/21101033_51201025_480.jpg ,Jacquemus,La Robe Taffetas minidress,night-out,whole
https://cdn-images.farfetch-contents.com/20/04/52/51/20045251_45267199_480.jpg ,Dolce & Gabbana,graphic-print square-neck dress,night-out,whole
https://cdn-images.farfetch-contents.com/20/24/03/02/20240302_50196298_480.jpg ,Oscar de la Renta,Dahlia Faille strapless dress,night-out,whole
https://cdn-images.farfetch-contents.com/20/04/39/86/20043986_45265727_480.jpg ,Dolce & Gabbana,graphic-print midi dress,night-out,whole
https://cdn-images.farfetch-contents.com/19/51/01/12/19510112_50498978_480.jpg ,Solace London,Pia puff-sleeve maxi dress,night-out,whole
https://cdn-images.farfetch-contents.com/20/24/19/83/20241983_51073818_480.jpg ,Ferragamo,layered virgin wool maxi dress,night-out,whole
https://cdn-images.farfetch-contents.com/20/80/62/46/20806246_50878183_480.jpg ,ROTATE,lace-up midi dress,night-out,whole
https://cdn-images.farfetch-contents.com/19/90/67/35/19906735_50802016_480.jpg ,Aya Muse,Chyha sequin-embellished maxi dress,night-out,whole
https://cdn-images.farfetch-contents.com/20/04/52/52/20045252_45266103_480.jpg ,Dolce & Gabbana,Majolica-print corset dress,night-out,whole
https://cdn-images.farfetch-contents.com/19/65/77/65/19657765_50758274_480.jpg ,MACH & MACH,Lotus Flower silk gown,night-out,whole
https://cdn-images.farfetch-contents.com/20/83/99/66/20839966_50764512_480.jpg ,Stella McCartney,asymmetric twist-detail pleated dress,night-out,whole
https://cdn-images.farfetch-contents.com/20/47/35/90/20473590_50541552_480.jpg ,Reformation,Joana floral-print silk dress,night-out,whole
https://cdn-images.farfetch-contents.com/20/16/10/82/20161082_50476813_480.jpg ,STAUD,Landscape corset minidress,night-out,whole
https://cdn-images.farfetch-contents.com/20/52/78/32/20527832_50514393_480.jpg ,Victoria Beckham,gathered midi dress,night-out,whole
https://cdn-images.farfetch-contents.com/20/57/50/75/20575075_50550411_480.jpg ,PUCCI,Iride-print one-shoulder maxi dress,night-out,whole
https://cdn-images.farfetch-contents.com/20/95/38/19/20953819_50921779_480.jpg ,adidas,"Samba OG ""Beige/White"" sneakers",night-out,whole
https://cdn-images.farfetch-contents.com/16/65/22/47/16652247_32587810_480.jpg ,adidas,"Samba OG ""White/Black"" sneakers",night-out,whole
https://cdn-images.farfetch-contents.com/20/95/38/18/20953818_50921782_480.jpg ,adidas,"Samba OG ""Green/White"" sneakers",night-out,whole
https://cdn-images.farfetch-contents.com/20/27/32/81/20273281_50251489_480.jpg ,adidas,"Samba OG ""Court Green"" sneakers",night-out,whole
https://cdn-images.farfetch-contents.com/17/03/72/24/17037224_34217457_480.jpg ,adidas,"Samba ADV ""White/Black"" sneakers",night-out,whole
https://cdn-images.farfetch-contents.com/18/29/86/87/18298687_39140689_480.jpg ,VEJA,Campo lace-up sneakers,night-out,whole
https://cdn-images.farfetch-contents.com/16/40/35/69/16403569_31752432_480.jpg ,Nike,"Dunk Low Retro ""Black / White - Panda"" sneakers",night-out,whole
https://cdn-images.farfetch-contents.com/18/78/65/19/18786519_40721703_480.jpg ,adidas,Samba OG sneakers,night-out,whole
https://cdn-images.farfetch-contents.com/20/91/95/27/20919527_50824275_480.jpg ,adidas,"Handball Spezial ""Aluminium"" sneakers",night-out,whole
https://cdn-images.farfetch-contents.com/20/67/56/87/20675687_50560781_480.jpg ,adidas,Gazelle Indoor suede sneakers,night-out,whole
https://cdn-images.farfetch-contents.com/21/35/79/35/21357935_51590240_480.jpg ,adidas,"Gazelle Bold ""Cream Collegiate/Green"" sneakers",night-out,whole
https://cdn-images.farfetch-contents.com/15/25/25/06/15252506_26432836_480.jpg ,Nike,"x Supreme Air Force 1 Low ""Mini Box Logo Black"" sneakers",night-out,whole
https://cdn-images.farfetch-contents.com/21/72/83/46/21728346_51702527_480.jpg ,Rabanne,metallic coated high-rise straight-leg jeans,night-out,bottom
https://cdn-images.farfetch-contents.com/20/97/38/42/20973842_51113220_480.jpg ,Rabanne,metallic-finish straight-leg trousers,night-out,bottom
https://cdn-images.farfetch-contents.com/20/85/41/96/20854196_50836253_480.jpg ,Rabanne,chainmail-detail knitted trousers,night-out,bottom
https://cdn-images.farfetch-contents.com/20/70/01/91/20700191_51306450_480.jpg ,Saint Laurent,roll-neck silk blouse,night-out,top
https://cdn-images.farfetch-contents.com/21/92/76/89/21927689_51723875_480.jpg ,Rabanne,glossy-finish long-sleeved cropped top,night-out,top
https://cdn-images.farfetch-contents.com/20/47/33/10/20473310_51638848_480.jpg ,GANNI,foil organic cotton strapless top,night-out,top
https://cdn-images.farfetch-contents.com/21/37/33/49/21373349_51442452_480.jpg ,KHAITE,The Helene ribbed top,night-out,top
https://cdn-images.farfetch-contents.com/21/43/46/80/21434680_51393215_480.jpg ,Versace,Medusa '95 strapless blouse,night-out,top
https://cdn-images.farfetch-contents.com/20/18/67/75/20186775_51512593_480.jpg ,TOVE,Gracie strapless top,night-out,top
https://cdn-images.farfetch-contents.com/21/61/37/44/21613744_51490667_480.jpg ,16Arlington,Salina feather-detail blouse,night-out,top
https://cdn-images.farfetch-contents.com/20/98/81/83/20988183_51145521_480.jpg ,Blumarine,metal-embellishment tulle top,night-out,top
https://cdn-images.farfetch-contents.com/20/46/92/01/20469201_50904713_480.jpg ,16Arlington,sequin-embellished T-shirt,night-out,top
https://cdn-images.farfetch-contents.com/21/23/13/90/21231390_51206325_480.jpg ,Jacquemus,Le haut Spalla off-shoulder blouse,night-out,top
https://cdn-images.farfetch-contents.com/20/88/97/41/20889741_50770666_480.jpg ,Rosie Assoulin,I Sheer Right Through You plaid bustier ,night-out,top
https://cdn-images.farfetch-contents.com/20/62/40/77/20624077_50601161_480.jpg ,Rabanne,fringed metallic cut-out top,night-out,top
https://cdn-images.farfetch-contents.com/21/51/59/11/21515911_51539242_480.jpg ,Versace,Medusa '95 leather bustier top,night-out,top
https://cdn-images.farfetch-contents.com/20/26/31/86/20263186_50292865_480.jpg ,The Attico,sequin-embellished halterneck top,night-out,top
https://cdn-images.farfetch-contents.com/20/35/83/83/20358383_50441001_480.jpg ,Rabanne,bead-embellished cropped top,night-out,top
https://cdn-images.farfetch-contents.com/21/92/90/22/21929022_51724318_480.jpg ,Rabanne,glossy finish gathered maxiskirt,night-out,bottom
https://cdn-images.farfetch-contents.com/20/47/33/12/20473312_51637157_480.jpg ,GANNI,metallic-finish denim midi skirt,night-out,bottom
https://cdn-images.farfetch-contents.com/20/92/02/35/20920235_51061718_480.jpg ,Prada,high-waisted A-line skirt ,night-out,bottom
https://cdn-images.farfetch-contents.com/20/87/53/06/20875306_51325146_480.jpg ,Valentino Garavani,Crepe Couture floral-appliqué skorts,night-out,bottom
https://cdn-images.farfetch-contents.com/21/43/37/28/21433728_51394077_480.jpg ,Versace,wool-blend pencil midi skirt,night-out,bottom
https://cdn-images.farfetch-contents.com/20/18/72/30/20187230_51510997_480.jpg ,TOVE,Ari jacquard pencil skirt,night-out,bottom
https://cdn-images.farfetch-contents.com/21/33/20/63/21332063_51537710_480.jpg ,Rabanne,metallic feathers mini skirt ,night-out,bottom
https://cdn-images.farfetch-contents.com/20/38/45/79/20384579_50531126_480.jpg ,Rabanne,tiger-print stretch-cotton miniskirt,night-out,bottom
https://cdn-images.farfetch-contents.com/20/88/97/53/20889753_50770249_480.jpg ,Rosie Assoulin,I Sheer Right Through You plaid skirt ,night-out,bottom
https://cdn-images.farfetch-contents.com/20/26/13/31/20261331_50670706_480.jpg ,Rabanne,floral-lace midi skirt,night-out,bottom
https://cdn-images.farfetch-contents.com/19/90/68/54/19906854_50663111_480.jpg ,Christopher John Rogers,colour-block A-line skirt,night-out,bottom
https://cdn-images.farfetch-contents.com/20/71/78/62/20717862_50771057_480.jpg ,Altuzarra,Lemnos tie-dye pleated maxi skirt,night-out,bottom
https://cdn-images.farfetch-contents.com/20/48/33/29/20483329_50666614_480.jpg ,Rabanne,embellished fringed crochet miniskirt,night-out,bottom
https://cdn-images.farfetch-contents.com/20/91/45/85/20914585_50910898_480.jpg ,Miu Miu,buckle-detail leather shoess,,shoes
https://cdn-images.farfetch-contents.com/21/33/05/43/21330543_51807325_480.jpg ,Jimmy Choo,x Jean Paul Gaultier 90mm over-the-knee shoess,,shoes
https://cdn-images.farfetch-contents.com/17/71/78/75/17717875_37302886_480.jpg ,Scarosso,Kim leather shoess,,shoes
https://cdn-images.farfetch-contents.com/20/47/11/51/20471151_50841822_480.jpg ,ETRO,debossed-logo leather riding shoess,,shoes
https://cdn-images.farfetch-contents.com/20/19/57/28/20195728_50278252_480.jpg ,TOTEME,The City 50mm leather Chelsea shoess,,shoes
https://cdn-images.farfetch-contents.com/21/34/99/87/21349987_51613880_480.jpg ,Magda Butrym,105mm shearling folded shoess,,shoes
https://cdn-images.farfetch-contents.com/20/53/42/65/20534265_50565397_480.jpg ,Scarosso,denim 85mm thigh-high shoess,,shoes
https://cdn-images.farfetch-contents.com/20/36/93/32/20369332_50824831_480.jpg ,Jil Sander,block-heel metallic-finish shoess,,shoes
https://cdn-images.farfetch-contents.com/21/51/48/23/21514823_51539233_480.jpg ,Versace,Vagabond leather shoess,,shoes
https://cdn-images.farfetch-contents.com/20/69/91/26/20699126_51458492_480.jpg ,Saint Laurent,Hacker 110mm knee-high shoess ,,shoes
https://cdn-images.farfetch-contents.com/17/71/84/42/17718442_37277128_480.jpg ,Scarosso,Cara lace-up shoess,,shoes
https://cdn-images.farfetch-contents.com/19/99/42/13/19994213_50638299_480.jpg ,Jimmy Choo,Cece 80mm stud-embellished shoess,,shoes
https://cdn-images.farfetch-contents.com/16/11/23/93/16112393_30418605_480.jpg ,Scarosso,Elena Chelsea shoess,,shoes
https://cdn-images.farfetch-contents.com/20/89/93/20/20899320_51363439_480.jpg ,Valentino Garavani,Rockstud-embellished leather ankle shoess,,shoes
https://cdn-images.farfetch-contents.com/21/50/30/60/21503060_51517893_480.jpg ,ISABEL MARANT,Dewina leather ankle shoess,,shoes
https://cdn-images.farfetch-contents.com/19/78/44/87/19784487_50523306_480.jpg ,Maison Margiela,Tabi split-toe leather shoess,,shoes
https://cdn-images.farfetch-contents.com/20/11/41/24/20114124_50166933_480.jpg ,Balenciaga,Witch high-heel leather shoess,,shoes
https://cdn-images.farfetch-contents.com/21/29/77/51/21297751_51198137_480.jpg ,Prada,Monolith leather combat shoess,,shoes
https://cdn-images.farfetch-contents.com/21/35/36/27/21353627_51276691_480.jpg ,KHAITE,Marfa metallic leather shoess,,shoes
https://cdn-images.farfetch-contents.com/21/33/12/67/21331267_51685629_480.jpg ,Jimmy Choo,x Jean Paul Gaultier 90mm cuff over-the-knee shoess,,shoes
https://cdn-images.farfetch-contents.com/16/08/70/63/16087063_32567460_480.jpg ,Diesel,D-YUCCA OTK thigh-high shoess,,shoes
https://cdn-images.farfetch-contents.com/20/27/30/38/20273038_50417674_480.jpg ,Rick Owens,Stocking over-the-kee shoess,,shoes
https://cdn-images.farfetch-contents.com/18/62/35/28/18623528_40260321_480.jpg ,KHAITE,The Dallas 45mm leather ankle shoess,,shoes
https://cdn-images.farfetch-contents.com/20/22/58/25/20225825_50554458_480.jpg ,Paris Texas,115mm over-the-knee shoess,,shoes
https://cdn-images.farfetch-contents.com/21/51/88/92/21518892_51474363_480.jpg ,Prada,triangle-logo leather combat shoess,,shoes
https://cdn-images.farfetch-contents.com/20/20/63/78/20206378_50701314_480.jpg ,SANDRO,stacked-heel leather ankle shoess,,shoes
https://cdn-images.farfetch-contents.com/19/99/42/18/19994218_50606911_480.jpg ,Jimmy Choo,Alizze 85mm leather shoess,,shoes
https://cdn-images.farfetch-contents.com/21/28/13/16/21281316_51379128_480.jpg ,Prada,triangle-logo suede shoess,,shoes
https://cdn-images.farfetch-contents.com/20/71/79/08/20717908_50709521_480.jpg ,Prada,logo plaque brushed-effect ankle shoess,,shoes
https://cdn-images.farfetch-contents.com/17/92/20/00/17922000_40607550_480.jpg ,ISABEL MARANT,Denvee knee-length shoess,,shoes
https://cdn-images.farfetch-contents.com/18/94/52/24/18945224_42186124_480.jpg ,Balenciaga,x adidas Pantashoes track pants,,shoes
https://cdn-images.farfetch-contents.com/20/23/40/56/20234056_50901698_480.jpg ,Moncler,Larue chelsea shoess,,shoes
https://cdn-images.farfetch-contents.com/19/81/20/47/19812047_50851285_480.jpg ,KHAITE,Marfa 30mm leather ankle shoess,,shoes
https://cdn-images.farfetch-contents.com/16/30/83/09/16308309_31365644_480.jpg ,Balmain,Ranger leather combat shoess,,shoes
https://cdn-images.farfetch-contents.com/19/77/41/95/19774195_50708119_480.jpg ,Jil Sander,90mm pointed-toe leather shoess,,shoes
https://cdn-images.farfetch-contents.com/14/73/67/49/14736749_24043796_480.jpg ,Scarosso,Ottavia chelsea ankle shoess,,shoes
https://cdn-images.farfetch-contents.com/18/65/55/24/18655524_40574293_480.jpg ,Jimmy Choo,Biker ll knee-high shoess,,shoes
https://cdn-images.farfetch-contents.com/19/99/98/03/19999803_50657624_480.jpg ,René Caovilla,40mm rhinestone-embellished suede shoess ,,shoes
https://cdn-images.farfetch-contents.com/20/86/35/98/20863598_50876403_480.jpg ,KHAITE,The Marfa leather shoess ,,shoes
https://cdn-images.farfetch-contents.com/20/18/72/06/20187206_51430909_480.jpg ,Valentino Garavani,Rockstud-embellished knee-high leather shoess,,shoes
https://cdn-images.farfetch-contents.com/21/24/19/94/21241994_51196431_480.jpg ,KHAITE,Marfa 85mm leather shoess,,shoes
https://cdn-images.farfetch-contents.com/17/19/09/53/17190953_35606011_480.jpg ,Saint Laurent,Kate Chateau 30 shoess,,shoes
https://cdn-images.farfetch-contents.com/20/91/78/70/20917870_51184282_480.jpg ,Gianvito Rossi,150mm eyelet-embellished ankle shoess,,shoes
https://cdn-images.farfetch-contents.com/20/53/46/56/20534656_50541596_480.jpg ,Off-White,Crescent knee-high leather shoess,,shoes
https://cdn-images.farfetch-contents.com/20/11/18/82/20111882_45293378_480.jpg ,Balmain,Alma leather knee-high shoess,,shoes
https://cdn-images.farfetch-contents.com/20/81/31/04/20813104_50743227_480.jpg ,The Attico,Sienna 110mm knee-high shoess,,shoes
https://cdn-images.farfetch-contents.com/20/85/10/74/20851074_51223287_480.jpg ,Stella McCartney,Ryder 110mm faux-leather knee-high shoess,,shoes
https://cdn-images.farfetch-contents.com/20/04/67/80/20046780_51549635_480.jpg ,ISABEL MARANT,Adnae 65mm ankle shoess,,shoes
https://cdn-images.farfetch-contents.com/21/25/74/85/21257485_51154045_480.jpg ,Balmain,Romy lace-up leather shoess,,shoes
https://cdn-images.farfetch-contents.com/20/18/58/75/20185875_51673529_480.jpg ,Valentino Garavani,Toile Iconograph combat shoess,,shoes
https://cdn-images.farfetch-contents.com/18/36/26/88/18362688_41622908_480.jpg ,Valentino Garavani,logo-embroidered over-the-knee shoess,,shoes
https://cdn-images.farfetch-contents.com/19/60/60/10/19606010_44475232_480.jpg ,Versace,Tempest knee-high shoess,,shoes
https://cdn-images.farfetch-contents.com/20/47/39/21/20473921_50586989_480.jpg ,Brunello Cucinelli,elasticated-panel ankle shoess,,shoes
https://cdn-images.farfetch-contents.com/20/85/10/72/20851072_51221957_480.jpg ,Stella McCartney,Ryder 95mm thigh-high shoess,,shoes
https://cdn-images.farfetch-contents.com/19/71/98/65/19719865_51032535_480.jpg ,Bally,Gaiman 55mm leather ankle shoess,,shoes
https://cdn-images.farfetch-contents.com/19/48/80/44/19488044_50658559_480.jpg ,Manolo Blahnik,Pliniahi 70mm pointed-toe knee shoess,,shoes
https://cdn-images.farfetch-contents.com/19/80/97/33/19809733_50743020_480.jpg ,Chloé,Owena 50mm ankle shoess,,shoes
https://cdn-images.farfetch-contents.com/20/11/31/39/20113139_45289783_480.jpg ,Balmain,Brune leather ankle shoess,,shoes
https://cdn-images.farfetch-contents.com/20/95/54/89/20955489_50984780_480.jpg ,Jimmy Choo,Veronique crystal-embellished leather shoess,,shoes
https://cdn-images.farfetch-contents.com/19/96/46/07/19964607_51115143_480.jpg ,René Caovilla,Aspen crystal-embellished shoess ,,shoes
https://cdn-images.farfetch-contents.com/19/80/97/48/19809748_50961868_480.jpg ,Lemaire,80mm leather knee-high shoess,,shoes
https://cdn-images.farfetch-contents.com/19/97/55/65/19975565_50571675_480.jpg ,Gianvito Rossi,Lexington over-the-knee suede shoess,,shoes
https://cdn-images.farfetch-contents.com/19/76/03/06/19760306_50851661_480.jpg ,ISABEL MARANT,Liela 60mm embroidered leather shoess,,shoes
https://cdn-images.farfetch-contents.com/19/99/98/09/19999809_50554061_480.jpg ,René Caovilla,110mm crystal-embellished pointed shoess,,shoes
https://cdn-images.farfetch-contents.com/18/36/40/77/18364077_40250777_480.jpg ,Valentino Garavani,25mm Rockstud embellished knee-high shoess,,shoes
https://cdn-images.farfetch-contents.com/20/99/08/42/20990842_51057398_480.jpg ,Rick Owens,80mm polished-leather knee-high shoess,,shoes
https://cdn-images.farfetch-contents.com/20/97/61/03/20976103_51440123_480.jpg ,Courrèges,55mm slip-on leather ankle shoess,,shoes
https://cdn-images.farfetch-contents.com/19/18/33/58/19183358_43337689_480.jpg ,Valentino Garavani,VLogo Type knee-high shoess,,shoes
https://cdn-images.farfetch-contents.com/20/85/58/56/20855856_50749056_480.jpg ,ISABEL MARANT,Skarlet suede knee shoess,,shoes
https://cdn-images.farfetch-contents.com/20/21/11/04/20211104_50341594_480.jpg ,Gianvito Rossi,suede ankle shoess,,shoes
https://cdn-images.farfetch-contents.com/17/55/47/15/17554715_39227274_480.jpg ,Saint Laurent,Mina ankle shoess,,shoes
https://cdn-images.farfetch-contents.com/20/79/82/08/20798208_51027327_480.jpg ,Aquazzura,Liaison 105mm thigh-high shoess,,shoes
https://cdn-images.farfetch-contents.com/19/72/03/34/19720334_51033159_480.jpg ,Bally,Kika 70mm leather knee shoess,,shoes
https://cdn-images.farfetch-contents.com/20/53/46/73/20534673_50824063_480.jpg ,Off-White,For Walking leather shoess,,shoes
https://cdn-images.farfetch-contents.com/19/32/64/69/19326469_44827951_480.jpg ,Balenciaga,abstract-heel thigh shoess,,shoes
https://cdn-images.farfetch-contents.com/19/46/94/81/19469481_50626570_480.jpg ,The Attico,Sienna 105mm square-toe shoess,,shoes
https://cdn-images.farfetch-contents.com/15/98/31/14/15983114_30433813_480.jpg ,KHAITE,The Dallas 50mm knee-high shoess,,shoes
https://cdn-images.farfetch-contents.com/19/99/42/23/19994223_50636383_480.jpg ,Jimmy Choo,Agathe 85mm pointed-toe shoess,,shoes
https://cdn-images.farfetch-contents.com/21/11/42/97/21114297_51173155_480.jpg ,ISABEL MARANT,Duerto Western shoess ,,shoes
https://cdn-images.farfetch-contents.com/18/70/10/76/18701076_51590075_480.jpg ,Jil Sander,knee-high leather shoess,,shoes
https://cdn-images.farfetch-contents.com/19/76/74/79/19767479_44252850_480.jpg ,Prada,brushed leather Chelsea shoess,,shoes
https://cdn-images.farfetch-contents.com/18/43/11/21/18431121_40616269_480.jpg ,Saint Laurent,Linda leather shoess,,shoes
https://cdn-images.farfetch-contents.com/13/83/82/97/13838297_36852400_480.jpg ,Valentino Garavani,VLogo 35mm combat shoess ,,shoes
https://cdn-images.farfetch-contents.com/19/99/42/17/19994217_50635346_480.jpg ,Jimmy Choo,Alizze 85mm pointed-toe shoess,,shoes
https://cdn-images.farfetch-contents.com/20/06/13/72/20061372_45214255_480.jpg ,Tod's,logo-plaque leather shoess,,shoes
https://cdn-images.farfetch-contents.com/19/29/29/18/19292918_44850579_480.jpg ,Balenciaga,Camden 160 shoess,,shoes
https://cdn-images.farfetch-contents.com/20/06/26/56/20062656_45241600_480.jpg ,Tod's,buckle-detail leather shoess,,shoes
https://cdn-images.farfetch-contents.com/20/98/95/00/20989500_51037415_480.jpg ,Dolce & Gabbana,Jackie 60mm logo-plaque leather shoess,,shoes
https://cdn-images.farfetch-contents.com/18/43/13/78/18431378_41428173_480.jpg ,Saint Laurent,Claude 90mm shoess,,shoes
https://cdn-images.farfetch-contents.com/20/23/43/39/20234339_50149493_480.jpg ,Burberry,checkered panel ankle shoess,,shoes
https://cdn-images.farfetch-contents.com/21/29/77/52/21297752_51197942_480.jpg ,Prada,95mm knee-high nappa leather shoess,,shoes
https://cdn-images.farfetch-contents.com/19/78/28/79/19782879_50523145_480.jpg ,Maison Margiela,Tabi Western 55mm leather shoess ,,shoes
https://cdn-images.farfetch-contents.com/19/95/00/71/19950071_50790461_480.jpg ,Valentino Garavani,Rockstud leather ankle shoess,,shoes
https://cdn-images.farfetch-contents.com/18/43/02/20/18430220_41304588_480.jpg ,Saint Laurent,knee-length pointed shoess,,shoes
https://cdn-images.farfetch-contents.com/20/85/58/73/20855873_50775454_480.jpg ,ISABEL MARANT,Denvee 40mm leather knee-high shoess,,shoes
https://cdn-images.farfetch-contents.com/20/85/49/12/20854912_50780227_480.jpg ,ISABEL MARANT,40mm two-tone leather western shoess,,shoes
https://cdn-images.farfetch-contents.com/19/31/69/45/19316945_42695414_480.jpg ,Burberry,Vintage Check sock shoess,,shoes
https://cdn-images.farfetch-contents.com/19/18/35/89/19183589_42207776_480.jpg ,Valentino Garavani,VLogo Type patent rain shoess,,shoes
https://cdn-images.farfetch-contents.com/20/83/87/89/20838789_50728199_480.jpg ,Lanvin,75mm round-toe leather shoess ,,shoes
https://cdn-images.farfetch-contents.com/19/76/03/12/19760312_50834045_480.jpg ,ISABEL MARANT,Lispa 85mm pointed-toe shoess,,shoes
https://cdn-images.farfetch-contents.com/20/06/22/70/20062270_50277364_480.jpg ,Tod's,zip-up leather shoess,,shoes
https://cdn-images.farfetch-contents.com/19/48/86/18/19488618_43458649_480.jpg ,ISABEL MARANT,75mm suede shoess,,shoes
