image_urls,brand_names,descriptions,type,event
https://cdn-images.farfetch-contents.com/16/84/79/72/16847972_33708400_480.jpg ,Lygia & Nanny,Supplex cycling bottom,bottom,workout
https://cdn-images.farfetch-contents.com/20/02/98/68/20029868_45128128_480.jpg ,Sporty & Rich,logo-print biker bottom,bottom,workout
https://cdn-images.farfetch-contents.com/19/00/41/87/19004187_50563218_480.jpg ,Arc'teryx,Gamma logo-embroidered bottom,bottom,workout
https://cdn-images.farfetch-contents.com/20/71/80/30/20718030_50995697_480.jpg ,Martine Rose,logo-print cycling bottom,bottom,workout
https://cdn-images.farfetch-contents.com/20/97/78/07/20977807_51048613_480.jpg ,adidas by Stella McCartney,TruePurpose Optime cycling bottom,bottom,workout
https://cdn-images.farfetch-contents.com/15/95/02/94/15950294_30141475_480.jpg ,STADIUM GOODS®,Chicago Flag mesh bottom,bottom,workout
https://cdn-images.farfetch-contents.com/20/25/39/37/20253937_50301653_480.jpg ,There Was One,high-waisted cycling bottom,bottom,workout
https://cdn-images.farfetch-contents.com/17/07/77/94/17077794_34348983_480.jpg ,MISBHV,printed cycling bottom,bottom,workout
https://cdn-images.farfetch-contents.com/20/10/98/66/20109866_45307371_480.jpg ,Dsquared2,logo-print cycling bottom,bottom,workout
https://cdn-images.farfetch-contents.com/20/51/56/15/20515615_50715104_480.jpg ,The Upside,Bloom 5IN Spin floral-print bottom,bottom,workout
https://cdn-images.farfetch-contents.com/16/39/49/60/16394960_31548665_480.jpg ,Moncler,logo waistband perforated cycling bottom,bottom,workout
https://cdn-images.farfetch-contents.com/20/99/72/23/20997223_51080038_480.jpg ,Nike,logo-print cycling bottom,bottom,workout
https://cdn-images.farfetch-contents.com/20/98/88/85/20988885_51098752_480.jpg ,adidas by Stella McCartney,TruePace stripe-detail cycling bottom,bottom,workout
https://cdn-images.farfetch-contents.com/17/34/18/67/17341867_37937960_480.jpg ,Versace,Greca border cycling bottom ,bottom,workout
https://cdn-images.farfetch-contents.com/19/61/92/53/19619253_50297258_480.jpg ,Karl Lagerfeld,logo-tape performance bottom,bottom,workout
https://cdn-images.farfetch-contents.com/19/10/24/43/19102443_42582506_480.jpg ,Rapha,Pro Team training bib bottom,bottom,workout
https://cdn-images.farfetch-contents.com/20/98/95/58/20989558_51098510_480.jpg ,adidas by Stella McCartney,TrueStrength seamless bike bottom,bottom,workout
https://cdn-images.farfetch-contents.com/20/25/39/39/20253939_50286529_480.jpg ,There Was One,colour-block running bottom,bottom,workout
https://cdn-images.farfetch-contents.com/20/97/83/31/20978331_51048462_480.jpg ,adidas by Stella McCartney,TruePurpose Optime cycling bottom,bottom,workout
https://cdn-images.farfetch-contents.com/20/03/08/88/20030888_45183658_480.jpg ,Sporty & Rich,logo-print biker bottom,bottom,workout
https://cdn-images.farfetch-contents.com/19/97/19/80/19971980_45360000_480.jpg ,ANINE BING,Blake high-waist biker bottom,bottom,workout
https://cdn-images.farfetch-contents.com/20/73/36/31/20733631_50692306_480.jpg ,P.E Nation,Ascend tie-dye biker bottom,bottom,workout
https://cdn-images.farfetch-contents.com/18/66/57/24/18665724_40415225_480.jpg ,Dolce & Gabbana,DG logo track bottom,bottom,workout
https://cdn-images.farfetch-contents.com/20/95/34/90/20953490_51045029_480.jpg ,Nike,One Dri-Fit high-waisted bottom,bottom,workout
https://cdn-images.farfetch-contents.com/20/91/01/11/20910111_50923889_480.jpg ,Varley,Kallin Running track bottom,bottom,workout
https://cdn-images.farfetch-contents.com/19/42/12/51/19421251_45344333_480.jpg ,J.Lindeberg,Frida striped knitted miniskirt,bottom,workout
https://cdn-images.farfetch-contents.com/16/91/56/60/16915660_33844960_480.jpg ,ANINE BING,logo-print cycling bottom,bottom,workout
https://cdn-images.farfetch-contents.com/15/36/65/06/15366506_27948148_480.jpg ,Rabanne,Milano logo print cycling bottom,bottom,workout
https://cdn-images.farfetch-contents.com/21/26/03/85/21260385_51557445_480.jpg ,adidas by Stella McCartney,TruePurpose training bottom,bottom,workout
https://cdn-images.farfetch-contents.com/20/25/47/06/20254706_50290218_480.jpg ,There Was One,high-waisted cycling bottom,bottom,workout
https://cdn-images.farfetch-contents.com/16/84/83/18/16848318_33708495_480.jpg ,Lygia & Nanny,Jog Olympia high-waisted bottom,bottom,workout
https://cdn-images.farfetch-contents.com/20/03/15/67/20031567_45165452_480.jpg ,Sporty & Rich,logo-print biker bottom,bottom,workout
https://cdn-images.farfetch-contents.com/15/48/98/05/15489805_35052626_480.jpg ,Fusalp,Tipi II flared ski trousers,bottom,workout
https://cdn-images.farfetch-contents.com/14/66/68/60/14666860_23083027_480.jpg ,Perfect Moment,polar puffer ski jacket,bottom,workout
https://cdn-images.farfetch-contents.com/18/73/35/56/18733556_40485951_480.jpg ,Goldbergh,Pippa zip-cuff ski trousers,bottom,workout
https://cdn-images.farfetch-contents.com/20/30/47/07/20304707_50903688_480.jpg ,Diesel,logo-neckline embroidered T-shirt,bottom,workout
https://cdn-images.farfetch-contents.com/18/71/89/65/18718965_43314872_480.jpg ,Diesel,logo-print T-shirt,bottom,workout
https://cdn-images.farfetch-contents.com/19/55/85/42/19558542_43653922_480.jpg ,Versace,Greca-motif sports bra,bottom,workout
https://cdn-images.farfetch-contents.com/19/34/26/02/19342602_44617674_480.jpg ,Palm Angels,Sunset logo-print leggings,bottom,workout
https://cdn-images.farfetch-contents.com/19/08/46/73/19084673_41714342_480.jpg ,Moncler Grenoble,belted ski jacket,bottom,workout
https://cdn-images.farfetch-contents.com/17/75/73/85/17757385_50575323_480.jpg ,Moon Boot,Icon Low 2 boots,bottom,workout
https://cdn-images.farfetch-contents.com/18/31/04/85/18310485_41019978_480.jpg ,Abysse,Dottie long-sleeved surf wear,bottom,workout
https://cdn-images.farfetch-contents.com/14/37/71/39/14377139_22991190_480.jpg ,Rossignol,Classique Ski trousers,bottom,workout
https://cdn-images.farfetch-contents.com/18/73/25/94/18732594_40489499_480.jpg ,Goldbergh,Runner side-stripe ski bottoms,bottom,workout
