image_urls,brand_names,descriptions,type,event
https://cdn-images.farfetch-contents.com/21/06/82/34/21068234_51120201_480.jpg ,MACH & MACH,115mm bow-detail denim shoess,shoes,formal
https://cdn-images.farfetch-contents.com/19/14/03/18/19140318_44252768_480.jpg ,TOM FORD,Padlock slingback 55mm shoess,shoes,formal
https://cdn-images.farfetch-contents.com/19/90/68/19/19906819_50362116_480.jpg ,Aquazzura,"Aqua Gatsby 105mm leather shoess
                                                            ",shoes,formal
https://cdn-images.farfetch-contents.com/19/58/80/33/19588033_43745893_480.jpg ,TOM FORD,padlock-detail 110mm shoess ,shoes,formal
https://cdn-images.farfetch-contents.com/19/75/26/81/19752681_50657545_480.jpg ,MACH & MACH,bow-detail 100mm satin shoess,shoes,formal
https://cdn-images.farfetch-contents.com/20/79/82/35/20798235_51032586_480.jpg ,Aquazzura,Atelier 105mm suede shoess ,shoes,formal
https://cdn-images.farfetch-contents.com/19/46/94/77/19469477_50499148_480.jpg ,The Attico,"Grid 105mm
                                                                rhinestone-embellished shoesss",shoes,formal
https://cdn-images.farfetch-contents.com/17/60/79/65/17607965_37678539_480.jpg ,Saint Laurent,George square toe shoess,shoes,formal
https://cdn-images.farfetch-contents.com/19/68/51/03/19685103_44162591_480.jpg ,Ferragamo,Vara-bow crystals shoess,shoes,formal
https://cdn-images.farfetch-contents.com/18/94/52/76/18945276_42707204_480.jpg ,Balenciaga,XL 110mm shoess,shoes,formal
https://cdn-images.farfetch-contents.com/19/81/36/30/19813630_44372454_480.jpg ,Prada,"triangle logo leather slingback
                                                                shoess",shoes,formal
https://cdn-images.farfetch-contents.com/19/15/95/55/19159555_42290902_480.jpg ,Jimmy Choo,"Aurelie 65mm pearl-embellished
                                                                shoess",shoes,formal
https://cdn-images.farfetch-contents.com/19/06/67/82/19066782_41812972_480.jpg ,Manolo Blahnik,Hangisi 105mm shoess,shoes,formal
https://cdn-images.farfetch-contents.com/16/81/72/73/16817273_35004757_480.jpg ,Versace,"Medusa Head charm platform
                                                                sandals",shoes,formal
https://cdn-images.farfetch-contents.com/20/93/02/48/20930248_50939360_480.jpg ,"Dolce & Gabbana
                                                            ","x Kim 110mm leopard-print shoess
                                                            ",shoes,formal
https://cdn-images.farfetch-contents.com/16/89/36/98/16893698_33660523_480.jpg ,Jimmy Choo,Aurelie 85mm shoess,shoes,formal
https://cdn-images.farfetch-contents.com/20/50/78/25/20507825_50492981_480.jpg ,Aquazzura,85mm bow tie shoess,shoes,formal
https://cdn-images.farfetch-contents.com/19/50/56/40/19505640_50396784_480.jpg ,Amina Muaddi,Holli 95mm slingback shoess,shoes,formal
https://cdn-images.farfetch-contents.com/20/91/78/72/20917872_51016272_480.jpg ,Gianvito Rossi,"snakeskin-effect square-toe
                                                                shoess",shoes,formal
https://cdn-images.farfetch-contents.com/19/99/20/87/19992087_45066862_480.jpg ,Gianvito Rossi,satin crystal scarpins,shoes,formal
https://cdn-images.farfetch-contents.com/19/36/01/24/19360124_50105884_480.jpg ,Saint Laurent,"Martinique 110mm
                                                                crystal-embellished shoess",shoes,formal
https://cdn-images.farfetch-contents.com/19/89/51/90/19895190_50047503_480.jpg ,Amina Muaddi,Camelia 60mm slingback shoess,shoes,formal
https://cdn-images.farfetch-contents.com/14/21/42/12/14214212_25671460_480.jpg ,Jimmy Choo,Love 85mm shoess,shoes,formal
https://cdn-images.farfetch-contents.com/20/95/38/19/20953819_50921779_480.jpg ,adidas,"Samba OG ""Beige/White""
                                                                        sneakers",shoes,formal
https://cdn-images.farfetch-contents.com/20/95/38/18/20953818_50921782_480.jpg ,adidas,"Samba OG ""Green/White""
                                                                        sneakers",shoes,formal
https://cdn-images.farfetch-contents.com/20/91/95/27/20919527_50824275_480.jpg ,adidas,"Handball Spezial
                                                                        ""Aluminium"" sneakers",shoes,formal
https://cdn-images.farfetch-contents.com/20/67/56/87/20675687_50560781_480.jpg ,adidas,"Gazelle Indoor suede
                                                                        sneakers",shoes,formal
https://cdn-images.farfetch-contents.com/20/62/88/49/20628849_50528601_480.jpg ,Nike,"Dunk Low ""Cacao Wow""
                                                                        sneakers",shoes,formal
https://cdn-images.farfetch-contents.com/20/58/22/86/20582286_50508169_480.jpg ,adidas,"Gazelle Bold ""Pink Glow""
                                                                        sneakers",shoes,formal
https://cdn-images.farfetch-contents.com/21/35/79/35/21357935_51590240_480.jpg ,adidas,"Gazelle Bold ""Cream
                                                                        Collegiate/Green"" sneakers",shoes,formal
https://cdn-images.farfetch-contents.com/16/29/13/05/16291305_31975840_480.jpg ,Nike,"Dunk Low ""White/Black""
                                                                        sneakers",shoes,formal
https://cdn-images.farfetch-contents.com/18/35/03/04/18350304_39243999_480.jpg ,Jordan,"Air Jordan 1 Low SE
                                                                        ""Sherpa Fleece"" sneakers",shoes,formal
https://cdn-images.farfetch-contents.com/20/84/99/89/20849989_50702147_480.jpg ,adidas,"Gazelle Indoor suede
                                                                        sneakers",shoes,formal
https://cdn-images.farfetch-contents.com/20/75/33/07/20753307_50625707_480.jpg ,adidas,"Gazelle Indoor
                                                                        ""Collegiate"" sneakers",shoes,formal
https://cdn-images.farfetch-contents.com/20/03/22/24/20032224_44985247_480.jpg ,Jordan,"Air Jordan 1 Low ""Panda""
                                                                        sneakers",shoes,formal
