image_urls,brand_names,descriptions,type
https://cdn-images.farfetch-contents.com/20/51/12/52/20511252_50774083_480.jpg,Jennifer Behr,Brittany pearl-detailing headband ,accessory
https://cdn-images.farfetch-contents.com/20/63/80/06/20638006_50626243_480.jpg,Charles Jeffrey Loverboy,animal-ears ribbed-knit beanie,accessory
https://cdn-images.farfetch-contents.com/20/23/96/34/20239634_50575778_480.jpg,Nina Ricci,logo-print crystal-embellished beret,accessory
https://cdn-images.farfetch-contents.com/20/69/78/72/20697872_50635504_480.jpg,Saint Laurent,Cassandre quilted leather wallet,accessory
https://cdn-images.farfetch-contents.com/19/89/79/82/19897982_44569345_480.jpg,Versace Eyewear,logo-plaque geometric-frame sunglasses,accessory
https://cdn-images.farfetch-contents.com/20/00/73/83/20007383_50974218_480.jpg,Valentino Garavani,V-logo rhinestone-embellished belt,accessory
https://cdn-images.farfetch-contents.com/20/51/56/42/20515642_50525493_480.jpg,Gucci,Double G bucket hat ,accessory
https://cdn-images.farfetch-contents.com/20/87/53/17/20875317_50789407_480.jpg,Valentino Garavani,Exchess wool-cashmere jacquard scarf,accessory
https://cdn-images.farfetch-contents.com/20/15/66/55/20156655_50398664_480.jpg,Ferragamo,Gancini-buckle reversible leather belt,accessory
https://cdn-images.farfetch-contents.com/20/23/58/06/20235806_50875077_480.jpg,Dolce & Gabbana,woven silk tie,accessory
https://cdn-images.farfetch-contents.com/20/69/90/08/20699008_50917036_480.jpg,Saint Laurent,logo-plaque leather belt,accessory
https://cdn-images.farfetch-contents.com/21/41/52/46/21415246_51312898_480.jpg,Burberry,horse-print silk square scarf,accessory
https://cdn-images.farfetch-contents.com/21/90/33/04/21903304_51684657_480.jpg,Balenciaga, metallic quilted card holder,accessory
https://cdn-images.farfetch-contents.com/20/04/38/60/20043860_50139473_480.jpg,Dolce & Gabbana,logo-buckle cotton belt,accessory
https://cdn-images.farfetch-contents.com/21/41/42/33/21414233_51310116_480.jpg,Burberry,rose-print silk scarf,accessory
https://cdn-images.farfetch-contents.com/20/90/82/67/20908267_50845917_480.jpg,Saint Laurent Eyewear,SL 276 Mica cat-eye frame sunglasses,accessory
https://cdn-images.farfetch-contents.com/21/51/72/99/21517299_51481133_480.jpg,Saint Laurent,logo-jacquard silk-blend scarf,accessory
https://cdn-images.farfetch-contents.com/21/44/40/60/21444060_51382112_480.jpg,TOTEME,striped ribbed-knit wool beanie,accessory
https://cdn-images.farfetch-contents.com/21/41/87/84/21418784_51328030_480.jpg,Gucci Eyewear,Mask-Shaped oversize-frame sunglasses ,accessory
https://cdn-images.farfetch-contents.com/20/70/00/19/20700019_51214820_480.jpg,Saint Laurent,Lou logo-lettering purse ,accessory
https://cdn-images.farfetch-contents.com/14/13/77/00/14137700_19000739_480.jpg,Ruslan Baginskiy,military baker boy hat,accessory
https://cdn-images.farfetch-contents.com/20/69/77/32/20697732_51473656_480.jpg,Saint Laurent,quilted envelope chain wallet,accessory
https://cdn-images.farfetch-contents.com/19/76/07/00/19760700_44201261_480.jpg,Prada,logo-plaque Saffiano leather wallet,accessory
https://cdn-images.farfetch-contents.com/19/76/07/08/19760708_44204072_480.jpg,Prada,Saffiano logo-plaque bi-fold wallet,accessory
https://cdn-images.farfetch-contents.com/19/76/07/03/19760703_44200991_480.jpg,Prada,Saffiano leather bi-fold wallet,accessory
